order_id,order_date,ship_date,customer_id,region,product_category,product_name,quantity,unit_price,discount,revenue,profit
61,2022-10-01,2022-10-06,1344,East,Furniture,Table,6,380.0,0.0,2280.0,371.66
634,2023-05-14,2023-05-18,540,West,Technology,Monitor,3,280.0,0.04,806.4,185.36
1075,2022-12-14,2022-12-20,540,Central,Office Supplies,Notebook,12,6.0,0.0,72.0,20.39
1427,2024-06-24,,175,West,Office Supplies,Stapler,7,8.5,0.02,58.31,20.03
1813,2024-11-11,2024-11-15,883,Central,Furniture,Table,1,380.0,0.06,357.2,83.99
1029,2022-09-22,2022-09-26,320,East,Office Supplies,Pen,10,1.5,0.0,15.0,2.85
1490,2024-02-23,2024-02-24,1711,West,Office Supplies,Stapler,15,8.5,0.0,127.5,39.97
604,2024-10-30,2024-11-02,242,South,Office Supplies,Folder,6,2.0,0.03,11.64,3.48
682,2024-02-19,2024-02-22,1257,South,Furniture,Table,9,430.0,0.0,3870.0,1245.91
1853,2023-12-15,2023-12-21,361,East,Office Supplies,Marker,6,3.25,0.17,16.18,3.12
534,2023-10-04,2023-10-10,382,West,Furniture,Chair,2,135.0,0.01,267.3,61.74
1429,2022-01-23,2022-01-27,1749,South,Office Supplies,Stapler,5,8.5,0.0,42.5,14.72
838,2023-01-06,2023-01-07,1881,Central,Technology,Laptop,5,1100.0,0.0,5500.0,998.85
1537,2022-09-24,2022-09-28,461,West,Furniture,Desk,10,425.0,0.15,3612.5,1027.0
645,2022-11-25,2022-11-26,962,West,Office Supplies,Stapler,15,8.5,0.0,127.5,25.17
233,2023-05-10,2023-05-14,427,South,Furniture,Chair,6,90.0,0.0,540.0,135.02
524,2024-12-19,2024-12-21,663,Central,Office Supplies,Notebook,9,6.0,0.04,51.84,16.08
346,2024-11-28,2024-11-30,909,Central,Furniture,Chair,4,135.0,0.0,540.0,133.77
1070,2023-02-10,2023-02-15,232,Central,Office Supplies,Pen,9,3.0,0.24,20.52,6.38
546,2023-02-04,2023-02-08,764,West,Furniture,Couch,10,950.0,0.0,9500.0,2235.04
1969,2024-01-12,2024-01-18,680,East,Office Supplies,Envelope,5,0.75,0.0,3.75,1.31
1102,2024-09-24,2024-09-27,49,West,Furniture,Chair,7,90.0,0.23,485.1,115.05
1754,2023-05-04,2023-05-09,895,West,Technology,Printer,4,350.0,0.06,1316.0,236.72
1837,2022-01-19,2022-01-25,726,South,Technology,Mouse,8,49.0,0.15,333.2,76.76
1947,2023-05-24,2023-05-26,390,East,Technology,Printer,9,350.0,0.01,3118.5,930.93
1097,2024-01-23,2024-01-27,867,Central,Technology,Mouse,7,25.0,0.0,175.0,55.93
794,2023-07-01,2023-07-06,1326,South,Office Supplies,Paper,10,12.0,0.13,104.4,25.27
249,2023-03-03,2023-03-07,1438,West,Office Supplies,Folder,10,2.0,0.0,20.0,5.38
47,2023-03-31,2023-04-02,1297,East,Office Supplies,Folder,4,2.0,0.01,7.92,2.53
1145,2024-09-16,2024-09-21,1697,Central,Office Supplies,Paper,11,12.0,0.0,132.0,41.28
214,2022-11-30,2022-12-02,1666,Central,Furniture,Couch,6,950.0,0.0,5700.0,1604.81
239,2024-01-16,2024-01-17,892,West,Furniture,Chair,11,138.15286624203821,0.0,1485.0,464.81
1080,2023-08-02,2023-08-04,854,Central,Furniture,Couch,4,950.0,0.0,3800.0,1007.69
350,2024-08-09,2024-08-13,36,Central,Office Supplies,Envelope,7,0.75,0.09,4.78,0.72
107,2022-07-27,2022-07-30,900,East,Furniture,Desk,10,450.0,0.02,4410.0,697.9
831,2023-05-07,2023-05-09,1912,South,Furniture,Bookshelf,5,220.0,0.0,1100.0,380.56
48,2023-06-05,,1702,East,Furniture,Bookshelf,7,220.0,0.0,1540.0,-275.66
1597,2023-09-11,2023-09-14,1835,South,Office Supplies,Pen,16,1.5,0.0,24.0,5.54
337,2022-10-18,2022-10-19,1672,South,Office Supplies,Paper,11,12.0,0.0,132.0,44.45
1050,2023-05-09,2023-05-14,1586,South,Furniture,Bookshelf,7,220.0,0.0,1540.0,291.07
804,2023-09-04,2023-09-09,1862,Central,Office Supplies,Envelope,11,0.75,0.0,8.25,-2.63
1281,2023-10-28,2023-10-31,1328,East,Office Supplies,Notebook,6,6.0,0.0,36.0,11.29
8,2024-01-08,2024-01-13,1309,Central,Office Supplies,Pen,12,1.5,0.1,16.2,5.63
625,2022-03-28,2022-03-30,43,West,Furniture,Bookshelf,10,220.0,0.17,1826.0,-376.77
1891,2023-07-14,2023-07-17,917,East,Furniture,Bookshelf,4,220.0,0.0,880.0,187.5
1277,2024-11-09,2024-11-13,1961,South,Office Supplies,Marker,8,3.25,0.12,22.88,7.56
1716,2023-06-21,2023-06-23,1136,Central,Furniture,Bookshelf,8,220.0,0.1,1584.0,311.76
719,2023-05-15,2023-05-17,932,Central,Office Supplies,Pen,16,1.5,0.03,23.28,6.04
303,2023-03-30,2023-04-01,1948,East,Technology,Monitor,9,150.0,0.0,1350.0,393.48
639,2024-02-12,2024-02-16,350,East,Technology,Monitor,1,300.0,0.06,282.0,57.63
56,2023-08-07,2023-08-08,395,South,Furniture,Chair,1,90.0,0.0,90.0,30.39
726,2023-11-29,2023-12-05,132,South,Furniture,Desk,8,425.0,0.03,3298.0,-933.79
526,2024-10-07,2024-10-12,1541,West,Furniture,Cabinet,11,300.0,0.2,2640.0,420.89
474,2024-08-26,2024-08-29,449,South,Office Supplies,Paper,9,12.0,0.03,104.76,18.56
28,2024-03-02,,1548,Central,Office Supplies,Notebook,11,6.0,0.15,56.1,10.56
2007,2022-02-21,2022-02-24,1880,West,Office Supplies,Marker,13,3.25,0.0,42.25,8.41
78,2023-08-15,2023-08-20,1334,West,Office Supplies,Marker,5,3.25,0.09,14.79,4.38
1240,2024-03-31,2024-04-04,1403,West,Furniture,Cabinet,10,300.0,0.06,2820.0,473.16
1410,2022-05-17,2022-05-19,1947,East,Office Supplies,Folder,14,2.0,0.0,28.0,6.16
365,2022-06-01,2022-06-03,720,South,Furniture,Cabinet,5,300.0,0.0,1500.0,498.41
666,2022-07-02,2022-07-06,1689,West,Furniture,Chair,3,90.0,0.16,226.8,59.27
526,2024-10-07,2024-10-08,1541,East,Furniture,Bookshelf,5,220.0,0.11,979.0,198.83
699,2022-03-29,2022-03-30,1068,East,Furniture,Couch,10,950.0,0.0,9500.0,3243.41
1336,2022-09-14,2022-09-17,1700,West,Furniture,Chair,1,90.0,0.0,90.0,-17.9
883,2022-08-01,2022-08-05,79,West,Office Supplies,Folder,16,2.0,0.1,28.8,9.53
1031,2023-11-04,2023-11-05,1400,Central,Technology,Laptop,11,1100.0,0.0,12100.0,3571.36
1027,2023-04-10,2023-04-14,286,West,Technology,Laptop,4,1500.0,0.15,5100.0,1520.33
1647,2022-04-26,2022-05-01,861,Central,Furniture,Cabinet,6,300.0,0.12,1584.0,479.93
919,2024-10-11,2024-10-13,1024,West,Furniture,Table,2,430.0,0.0,860.0,216.13
750,2022-06-08,2022-06-10,1212,West,Furniture,Desk,7,450.0,0.0,3150.0,985.68
363,2023-01-13,2023-01-15,1657,South,Office Supplies,Stapler,10,8.5,0.08,78.2,24.81
1775,2022-03-06,2022-03-10,1873,West,Office Supplies,Stapler,3,8.5,0.0,25.5,5.66
1532,2022-08-21,2022-08-25,1553,West,Furniture,Desk,4,425.0,0.14,1462.0,336.36
1298,2024-12-07,2024-12-10,511,Central,Furniture,Cabinet,11,300.0,0.17,2739.0,-897.71
1530,2023-03-10,2023-03-12,1355,Central,Technology,Mouse,4,49.0,0.01,194.04,49.47
806,2023-11-17,2023-11-20,1852,South,Technology,Mouse,5,19.0,0.12,83.6,27.04
739,2023-08-06,2023-08-08,516,West,Technology,Printer,4,300.0,0.0,1200.0,330.42
1907,2023-01-05,2023-01-08,1819,West,Furniture,Desk,9,450.0,0.0,4050.0,1088.29
1039,2022-11-30,2022-12-03,222,Central,Office Supplies,Notebook,9,6.0,0.01,53.46,8.35
1216,2022-05-05,2022-05-10,1573,East,Office Supplies,Envelope,15,0.75,0.0,11.25,2.31
2009,2023-06-28,2023-07-01,567,East,Office Supplies,Envelope,4,0.75,0.0,3.0,0.75
1655,2024-11-30,2024-12-04,105,East,Office Supplies,Pen,3,3.0,0.0,9.0,2.41
485,2023-07-15,2023-07-18,42,Central,Furniture,Bookshelf,9,220.0,0.0,1980.0,546.65
28,2024-03-02,2024-03-04,1548,Central,Technology,Laptop,1,1200.0,0.05,1140.0,334.3
714,2023-04-18,2023-04-21,1034,East,Furniture,Desk,6,450.0,0.0,2700.0,759.37
1063,2022-12-09,2022-12-10,1455,East,Technology,Printer,2,350.0,0.0,700.0,223.8
1977,2022-09-13,2022-09-19,135,West,Furniture,Chair,4,180.0,0.0,720.0,150.55
1297,2022-12-31,2023-01-02,163,Central,Technology,Mouse,6,25.0,0.0,150.0,-41.75
1255,2022-04-14,2022-04-15,1238,Central,Furniture,Table,5,520.0,0.14,2236.0,358.28
86,2022-01-02,2022-01-04,225,East,Furniture,Bookshelf,11,220.0,0.0,2420.0,595.41
1498,2022-02-24,2022-02-28,1978,East,Office Supplies,Pen,8,1.5,0.22,9.36,1.91
126,2022-11-05,2022-11-11,695,South,Furniture,Desk,3,450.0,0.22,1053.0,238.16
812,2024-09-11,2024-09-17,548,Central,Office Supplies,Envelope,7,0.75,0.02,5.14,1.14
537,2024-12-15,2024-12-19,1487,South,Office Supplies,Stapler,4,8.5,0.0,34.0,5.51
145,2022-06-01,2022-06-07,1586,West,Technology,Printer,7,300.0,0.1,1890.0,459.89
1549,2024-03-04,2024-03-08,1777,South,Office Supplies,Pen,5,1.5,0.0,7.5,2.62
1236,2022-03-09,2022-03-10,1093,East,Furniture,Bookshelf,1,220.0,0.15,187.0,39.23
25,2024-07-22,2024-07-27,1551,Central,Office Supplies,Stapler,16,8.5,0.0,136.0,40.42
1604,2023-04-23,2023-04-25,1376,Central,Office Supplies,Folder,10,2.0,0.04,19.2,4.98
1418,2023-11-22,2023-11-26,1445,South,Office Supplies,Pen,10,1.5,0.0,15.0,3.23
67,2023-12-30,2024-01-01,801,South,Furniture,Couch,3,950.0,0.0,2850.0,478.58
233,2023-05-10,2023-05-11,427,West,Furniture,Desk,7,450.0,0.19,2551.5,492.88
109,2024-06-13,2024-06-18,515,West,Furniture,Couch,9,950.0,0.19,6925.5,2121.77
1170,2022-08-11,2022-08-12,921,East,Furniture,Chair,8,135.0,0.0,1080.0,222.27
111,2024-03-19,2024-03-25,1724,East,Furniture,Desk,3,425.0,0.0,1275.0,228.05
228,2022-10-03,2022-10-05,693,East,Furniture,Table,2,380.0,0.0,760.0,164.36
111,2024-03-19,2024-03-24,1724,South,Office Supplies,Paper,15,12.0,0.0,180.0,48.03
1494,2022-06-24,2022-06-30,1758,South,Furniture,Table,10,430.0,0.0,4300.0,1249.98
34,2024-09-11,2024-09-16,1681,Central,Office Supplies,Stapler,9,8.5,0.0,76.5,17.4
623,2022-03-28,2022-04-03,101,East,Office Supplies,Marker,9,3.25,0.0,29.25,7.3
1800,2022-12-05,2022-12-06,193,South,Furniture,Couch,9,950.0,0.0,8550.0,2060.41
1960,2023-03-21,2023-03-25,1594,Central,Furniture,Bookshelf,5,220.0,0.05,1045.0,158.63
1393,2024-02-15,2024-02-17,1490,East,Office Supplies,Stapler,6,8.5,0.0,51.0,11.69
748,2022-06-11,2022-06-14,1694,West,Office Supplies,Marker,10,3.25,0.0,32.5,8.69
595,2023-01-28,2023-01-31,425,West,Furniture,Desk,4,425.0,0.0,1700.0,448.78
1578,2023-09-12,2023-09-13,1185,South,Furniture,Chair,4,90.0,0.21,284.4,85.31
425,2022-12-08,2022-12-10,1862,Central,Technology,Mouse,2,25.0,0.17,41.5,11.79
613,2024-08-02,,79,West,Office Supplies,Notebook,15,6.0,0.0,90.0,18.48
1542,2024-05-12,2024-05-13,1436,Central,Technology,Printer,1,350.0,0.22,273.0,54.91
692,2023-06-18,2023-06-20,860,Central,Office Supplies,Stapler,6,8.5,0.01,50.49,12.26
1306,2023-03-19,2023-03-23,837,West,Office Supplies,Stapler,9,8.5,0.0,76.5,22.69
1344,2024-06-28,2024-06-29,188,Central,Office Supplies,Pen,14,3.0,0.15,35.7,-6.02
1762,2022-11-09,2022-11-13,1617,West,Office Supplies,Pen,11,3.0,0.0,33.0,11.21
1467,2022-02-18,2022-02-20,118,South,Office Supplies,Pen,11,3.0,0.14,28.38,7.34
1976,2024-02-11,2024-02-12,1238,East,Office Supplies,Pen,14,1.5,0.01,20.79,4.39
315,2024-08-01,2024-08-03,343,East,Technology,Laptop,10,1500.0,0.0,15000.0,4330.17
877,2022-10-04,,532,South,Technology,Printer,1,300.0,0.0,300.0,47.68
1990,2023-10-07,2023-10-09,714,West,Furniture,Desk,5,450.0,0.0,2250.0,555.48
1765,2023-04-22,2023-04-26,73,West,Furniture,Cabinet,7,300.0,0.0,2100.0,519.11
1401,2024-10-14,2024-10-18,1885,West,Technology,Mouse,7,19.0,0.0,133.0,24.26
1313,2024-06-24,2024-06-26,1834,West,Technology,Monitor,10,150.0,0.0,1500.0,476.22
1461,2023-06-24,2023-06-25,488,South,Furniture,Bookshelf,6,220.0,0.15,1122.0,347.1
662,2024-06-10,2024-06-13,1250,East,Office Supplies,Pen,13,1.5,0.05,18.52,3.34
277,2024-04-01,2024-04-05,455,Central,Furniture,Chair,10,90.0,0.0,900.0,-200.49
1734,2022-09-11,2022-09-15,521,Central,Office Supplies,Paper,6,12.0,0.07,66.96,-11.39
1606,2024-04-12,2024-04-18,1451,East,Furniture,Chair,3,90.0,0.16,226.8,72.51
1527,2023-05-31,2023-06-03,1626,South,Technology,Laptop,9,1200.0,0.0,10800.0,2318.37
624,2024-10-28,2024-10-30,845,Central,Furniture,Table,10,520.0,0.12,4576.0,1088.46
516,2023-06-27,2023-06-28,846,East,Technology,Printer,4,350.0,0.21,1106.0,
1374,2023-12-27,2024-01-02,31,South,Office Supplies,Notebook,10,6.0,0.0,60.0,12.72
843,2023-03-21,2023-03-23,425,Central,Office Supplies,Stapler,15,8.5,0.09,116.02,34.74
1470,2022-02-23,2022-02-28,1674,West,Office Supplies,Paper,3,12.0,0.0,36.0,10.78
1854,2023-07-23,2023-07-27,1416,West,Technology,Mouse,7,25.0,0.0,175.0,44.37
350,2024-08-09,2024-08-14,36,South,Technology,Printer,6,350.0,0.07,1953.0,549.82
1631,2023-04-01,2023-04-05,944,West,Office Supplies,Folder,15,2.0,0.0,30.0,7.57
1688,2022-07-08,2022-07-12,1188,South,Office Supplies,Paper,14,12.0,0.25,126.0,19.62
823,2024-04-20,2024-04-25,1837,East,Office Supplies,Folder,3,2.0,0.0,6.0,0.98
1161,2023-03-30,2023-04-04,667,East,Furniture,Cabinet,4,300.0,0.0,1200.0,272.1
759,2022-01-19,2022-01-21,432,Central,Office Supplies,Envelope,14,0.75,0.0,10.5,3.15
899,2022-09-25,2022-10-01,1610,South,Office Supplies,Marker,16,3.25,0.0,52.0,17.3
243,2022-05-09,2022-05-15,1015,Central,Furniture,Couch,5,950.0,0.23,3657.5,570.36
543,2024-06-01,2024-06-06,263,Central,Office Supplies,Envelope,13,0.75,0.01,9.65,2.16
1064,2022-11-28,2022-11-30,438,East,Furniture,Table,8,430.0,0.0,3440.0,669.96
229,2022-08-30,2022-09-05,1240,Central,Office Supplies,Stapler,6,8.5,0.19,41.31,12.93
548,2024-02-24,2024-02-26,101,West,Office Supplies,Marker,5,3.25,0.03,15.76,5.03
920,2023-09-05,2023-09-07,928,Central,Furniture,Couch,2,950.0,0.01,1881.0,359.8
1247,2023-01-18,2023-01-22,1004,South,Technology,Mouse,4,49.0,0.0,196.0,57.26
6,2024-08-04,2024-08-10,459,West,Furniture,Cabinet,11,300.0,0.07,3069.0,909.5
1346,2022-02-14,2022-02-20,1597,East,Technology,Laptop,10,1500.0,0.0,15000.0,2781.17
468,2024-01-08,2024-01-12,509,South,Technology,Laptop,4,1500.0,0.07,5580.0,1321.0
1756,2022-04-14,2022-04-19,1807,West,Office Supplies,Envelope,15,0.75,0.2,9.0,2.47
75,2023-02-05,2023-02-09,588,South,Furniture,Desk,10,450.0,0.0,4500.0,698.46
4,2024-11-22,2024-11-28,1670,West,Technology,Mouse,5,49.0,0.18,200.9,46.39
1871,2022-08-18,2022-08-24,20,South,Furniture,Chair,7,90.0,0.0,630.0,114.02
646,2023-04-08,2023-04-13,946,South,Office Supplies,Notebook,11,6.0,0.25,49.5,12.79
118,2024-06-27,2024-07-01,1561,West,Office Supplies,Pen,4,1.5,0.18,4.92,1.57
881,2023-01-11,2023-01-12,744,East,Furniture,Chair,5,135.0,0.1,607.5,154.88
1630,2024-05-21,2024-05-22,322,East,Office Supplies,Marker,13,3.25,0.0,42.25,6.64
504,2022-08-26,2022-08-31,381,South,Office Supplies,Envelope,12,0.75,0.0,9.0,1.4
947,2022-08-15,2022-08-19,701,South,Furniture,Table,9,430.0,0.0,3870.0,1049.16
574,2022-12-04,2022-12-08,173,East,Office Supplies,Folder,14,2.0,0.17,23.24,5.01
1465,2022-08-23,2022-08-25,227,East,Office Supplies,Marker,16,3.25,0.0,52.0,13.76
194,2023-08-15,2023-08-21,1629,Central,Furniture,Desk,3,425.0,0.0,1275.0,-232.98
847,2024-06-13,2024-06-16,490,East,Furniture,Bookshelf,1,220.0,0.0,220.0,67.18
715,2022-10-29,2022-11-03,231,South,Furniture,Desk,2,425.0,0.0,850.0,273.82
1416,2022-06-26,2022-06-29,198,West,Furniture,Couch,6,950.0,0.0,5700.0,1868.72
1050,2023-05-09,2023-05-12,1586,East,Technology,Monitor,5,280.0,0.25,1050.0,221.36
1459,2024-11-17,2024-11-22,326,Central,Technology,Laptop,1,1100.0,0.0,1100.0,310.36
173,2022-08-19,2022-08-23,1108,Central,Technology,Mouse,1,25.0,0.0,25.0,5.15
1324,2022-09-21,2022-09-26,794,Central,Furniture,Table,11,430.0,0.0,4730.0,1431.07
1669,2022-11-23,2022-11-26,154,West,Furniture,Desk,4,425.0,0.18,1394.0,242.7
326,2023-02-03,2023-02-09,793,East,Furniture,Chair,4,180.0,0.19,583.2,176.45
1434,2023-03-07,2023-03-13,793,East,Furniture,Couch,6,950.0,0.23,4389.0,1044.34
1142,2024-10-01,2024-10-07,431,East,Office Supplies,Pen,8,3.0,0.03,23.28,7.48
836,2024-09-10,2024-09-14,305,West,Furniture,Chair,10,180.0,0.18,1476.0,439.53
1811,2023-03-28,2023-03-29,428,West,Office Supplies,Paper,16,12.0,0.0,192.0,43.26
724,2024-11-09,2024-11-14,587,South,Furniture,Cabinet,6,300.0,0.0,1800.0,595.27
225,2024-10-05,2024-10-11,691,Central,Furniture,Desk,1,450.0,0.0,450.0,93.0
532,2024-02-17,2024-02-22,345,Central,Furniture,Couch,10,950.0,0.0,9500.0,3262.28
113,2024-05-23,2024-05-29,14,East,Furniture,Cabinet,9,300.0,0.21,2133.0,647.24
140,2024-08-14,2024-08-18,24,West,Technology,Printer,11,300.0,0.0,3300.0,1148.85
559,2023-06-03,2023-06-04,155,West,Office Supplies,Stapler,9,8.5,0.24,58.14,-9.35
1,2024-08-05,2024-08-06,381,East,Furniture,Couch,7,950.0,0.0,6650.0,1361.97
90,2022-07-13,2022-07-19,1190,East,Furniture,Table,11,520.0,0.05,5434.0,1620.71
654,2022-07-09,2022-07-13,767,South,Furniture,Couch,7,950.0,0.13,5785.5,1934.96
320,2024-10-01,2024-10-03,21,Central,Office Supplies,Envelope,4,0.75,0.0,3.0,0.47
1574,2023-06-04,2023-06-09,1452,Central,Office Supplies,Paper,4,12.0,0.0,48.0,7.2
1829,2024-04-25,2024-04-30,1093,Central,Technology,Laptop,6,1200.0,0.06,6768.0,1362.05
1918,2024-11-30,2024-12-03,170,South,Office Supplies,Stapler,9,8.5,0.15,65.02,-20.84
139,2022-06-08,2022-06-12,1978,East,Furniture,Bookshelf,3,220.0,0.0,660.0,200.26
1535,2022-01-26,2022-01-29,1049,East,Furniture,Couch,4,950.0,0.0,3800.0,828.61
1892,2024-06-09,2024-06-15,1272,Central,Technology,Laptop,3,1200.0,0.06,3384.0,508.96
845,2023-09-21,2023-09-24,1732,Central,Technology,Laptop,7,1200.0,0.0,8400.0,2191.91
259,2024-12-28,2024-12-29,361,South,Furniture,Chair,7,135.0,0.0,945.0,186.72
1697,2024-05-12,2024-05-17,254,West,Furniture,Bookshelf,4,220.0,0.08,809.6,242.17
902,2023-05-23,2023-05-26,476,West,Office Supplies,Stapler,15,8.5,0.0,127.5,30.51
690,2023-08-21,2023-08-22,662,Central,Office Supplies,Stapler,9,8.5,0.11,68.09,19.45
10,2023-02-01,2023-02-05,1513,South,Technology,Laptop,5,1100.0,0.0,5500.0,1762.54
261,2024-10-06,2024-10-09,704,Central,Furniture,Bookshelf,1,220.0,0.0,220.0,56.57
1943,2024-04-12,2024-04-18,1015,West,Technology,Monitor,10,230.0,0.0,2300.0,499.54
1674,2024-05-23,2024-05-29,84,Central,Office Supplies,Folder,6,2.0,0.0,12.0,3.65
172,2022-01-14,2022-01-20,504,West,Technology,Mouse,7,19.0,0.13,115.71,23.49
898,2024-02-18,2024-02-23,504,West,Office Supplies,Folder,15,2.0,0.11,26.7,8.77
13,2022-06-06,2022-06-09,1099,West,Technology,Printer,2,350.0,0.0,700.0,-115.0
1192,2024-04-12,2024-04-16,1217,East,Technology,Mouse,2,49.0,0.0,98.0,31.08
1666,2022-10-09,2022-10-12,1907,East,Office Supplies,Stapler,3,8.5,0.12,22.44,3.78
1620,2022-04-03,2022-04-08,86,Central,Office Supplies,Notebook,4,6.0,0.0,24.0,3.87
321,2023-02-11,2023-02-12,619,West,Furniture,Table,10,520.0,0.07,4836.0,1076.74
1343,2023-02-18,2023-02-23,1382,East,Office Supplies,Notebook,16,6.0,0.04,92.16,31.46
1637,2023-08-24,2023-08-30,605,Central,Office Supplies,Envelope,10,0.75,0.0,7.5,2.6
329,2022-05-21,2022-05-22,470,Central,Office Supplies,Folder,13,2.0,0.01,25.74,-4.9
785,2024-08-30,2024-09-05,1643,Central,Furniture,Chair,8,180.0,0.0,1440.0,258.81
777,2022-03-19,2022-03-21,124,Central,Furniture,Table,8,380.0,0.05,2888.0,637.07
1995,2024-08-20,2024-08-25,621,Central,Furniture,Couch,1,950.0,0.15,807.5,175.56
911,2023-04-13,2023-04-18,1478,South,Furniture,Chair,1,135.0,0.0,135.0,40.76
1944,2023-08-26,2023-08-30,1774,West,Furniture,Desk,10,450.0,0.0,4500.0,1074.6
1574,2023-06-04,2023-06-07,1452,Central,Office Supplies,Folder,6,2.0,0.2,9.6,2.94
1443,2024-11-02,2024-11-03,210,South,Technology,Laptop,6,1200.0,0.04,6912.0,2071.82
1630,2024-05-21,2024-05-22,322,West,Office Supplies,Pen,10,1.5,0.03,14.55,3.87
1119,2023-01-17,2023-01-21,233,East,Technology,Printer,2,300.0,0.0,600.0,190.02
1841,2023-07-13,2023-07-17,1703,Central,Furniture,Table,3,380.0,0.0,1140.0,215.61
1605,2023-05-10,2023-05-13,1630,South,Furniture,Desk,6,450.0,0.0,2700.0,492.38
318,2024-06-09,2024-06-15,427,East,Office Supplies,Envelope,12,0.75,0.19,7.29,2.19
1980,2022-03-29,2022-04-01,1860,South,Technology,Monitor,4,150.0,0.08,552.0,109.83
236,2022-05-31,2022-06-05,384,West,Technology,Mouse,2,19.0,0.0,38.0,5.72
1970,2023-02-24,2023-03-02,1650,West,Technology,Printer,7,350.0,0.0,2450.0,814.36
334,2023-01-08,2023-01-10,1588,East,Office Supplies,Pen,6,3.0,0.0,18.0,-4.94
1909,2022-02-23,2022-02-26,690,South,Office Supplies,Folder,10,2.0,0.0,20.0,4.78
376,2024-05-06,2024-05-10,146,Central,Furniture,Table,8,520.0,0.24,3161.6,933.14
1483,2024-06-02,2024-06-08,1560,Central,Office Supplies,Marker,9,3.25,0.0,29.25,6.34
1161,2023-03-30,2023-04-02,667,East,Furniture,Bookshelf,10,220.0,0.0,2200.0,749.61
1954,2023-07-03,2023-07-04,649,East,Office Supplies,Pen,11,3.0,0.0,33.0,5.4
588,2023-08-17,2023-08-19,744,East,Furniture,Cabinet,4,300.0,0.18,984.0,-273.74
1571,2023-12-15,2023-12-20,302,South,Furniture,Couch,7,950.0,0.08,6118.0,1868.79
513,2022-05-08,2022-05-09,1632,Central,Office Supplies,Stapler,12,8.5,0.07,94.86,23.13
1320,2023-11-27,2023-11-28,1310,Central,Furniture,Bookshelf,10,220.0,0.0,2200.0,662.19
1344,2024-06-28,2024-06-30,188,Central,Technology,Monitor,1,230.0,0.13,200.1,67.11
918,2024-07-17,2024-07-22,220,East,Office Supplies,Notebook,6,6.0,0.02,35.28,10.54
1596,2022-05-05,2022-05-09,1378,Central,Furniture,Cabinet,2,300.0,0.0,600.0,127.12
1856,2022-07-21,2022-07-27,17,West,Furniture,Table,9,380.0,0.03,3317.4,870.38
1373,2024-12-12,2024-12-17,1811,East,Furniture,Table,5,520.0,0.04,2496.0,829.47
1864,2022-07-27,2022-07-30,1538,Central,Office Supplies,Pen,5,1.5,0.19,6.08,1.46
1803,2022-10-10,2022-10-11,1360,South,Office Supplies,Notebook,6,6.0,0.13,31.32,8.97
873,2023-07-15,2023-07-18,960,East,Office Supplies,Stapler,8,8.5,0.0,68.0,16.53
1253,2024-09-22,2024-09-26,435,West,Technology,Printer,10,300.0,0.0,3000.0,522.81
270,2022-01-19,2022-01-22,1478,West,Furniture,Chair,1,90.0,0.0,90.0,14.55
1852,2022-12-04,2022-12-09,831,South,Furniture,Desk,7,450.0,0.0,3150.0,1072.43
798,2022-12-22,2022-12-25,1606,South,Furniture,Cabinet,8,300.0,0.17,1992.0,542.84
1315,2022-11-16,2022-11-20,126,East,Office Supplies,Envelope,9,0.75,0.0,6.75,1.15
725,2024-10-11,2024-10-15,1094,East,Technology,Printer,7,300.0,0.11,1869.0,600.86
1189,2023-02-25,2023-03-01,1592,West,Furniture,Couch,9,950.0,0.13,7438.5,1893.39
5,2024-05-28,2024-06-02,79,South,Office Supplies,Paper,15,12.0,0.0,180.0,54.79
851,2023-07-27,2023-07-31,1378,East,Office Supplies,Marker,6,3.25,0.05,18.52,-3.25
1403,2024-03-28,2024-03-29,1800,West,Office Supplies,Notebook,16,6.0,0.14,82.56,27.36
78,2023-08-15,2023-08-19,1334,South,Technology,Printer,7,300.0,0.0,2100.0,563.02
1434,2023-03-07,2023-03-10,793,West,Furniture,Table,9,430.0,0.0,3870.0,1151.91
574,2022-12-04,2022-12-10,173,Central,Furniture,Desk,5,450.0,0.24,1710.0,267.23
132,2024-12-18,2024-12-21,1667,South,Furniture,Cabinet,2,300.0,0.02,588.0,125.28
601,2022-01-29,2022-02-04,1121,East,Technology,Laptop,5,1100.0,0.07,5115.0,1040.85
1773,2022-06-24,2022-06-27,109,East,Furniture,Chair,4,135.0,0.0,540.0,-183.56
1066,2023-06-11,2023-06-16,1897,Central,Office Supplies,Stapler,10,8.5,0.06,79.9,14.95
89,2024-07-06,2024-07-09,1127,South,Furniture,Chair,5,135.0,0.06,634.5,184.9
402,2023-09-13,2023-09-18,1006,West,Technology,Monitor,9,300.0,0.0,2700.0,428.09
296,2024-10-23,2024-10-28,85,East,Technology,Laptop,9,1500.0,0.0,13500.0,2558.75
1864,2022-07-27,2022-07-31,1538,Central,Furniture,Cabinet,3,300.0,0.09,819.0,178.31
1319,2022-07-13,2022-07-14,1705,Central,Furniture,Chair,10,135.0,0.2,1080.0,333.61
616,2024-05-05,2024-05-11,1197,South,Office Supplies,Paper,8,12.0,0.0,96.0,29.57
1550,2022-01-05,2022-01-09,1620,South,Furniture,Chair,6,135.0,0.0,810.0,275.82
800,2023-09-30,2023-10-04,743,East,Office Supplies,Paper,6,12.0,0.23,55.44,18.48
